,CLOSEPRICE,CLOSEPRICE_ADJUSTED,CLOSEPRICE_G_ADJUSTED,DATES_GMT,DATES_LOC,LST_PX_RAW,MIDPRICE,MIDPRICE_ADJUSTED,MIDPRICE_G_ADJUSTED,MID_PX_RAW,MONTH,VOLUME,VOLUME_ADJUSTED,VOLUME_G_ADJUSTED,VWAP,VWAP_ADJUSTED,VWAP_G_ADJUSTED,YEAR
2014-03-19,44970.0,45180.0,45006.326680320766,1395187200.0,1395187200.0,44970.0,44970.0,45180.0,45006.326680320766,44970.0,3.0,20008.0,20008.0,19991.85062115775,0.0,3740.0,0.0,1397520000.0
2014-03-20,45490.0,45700.0,45526.74673533003,1395273600.0,1395273600.0,45490.0,45490.0,45700.0,45526.74673533003,45490.0,3.0,25908.0,25908.0,25887.088459264076,0.0,3150.0,0.0,1397520000.0
2014-03-21,45410.0,45620.0,45446.68211148245,1395360000.0,1395360000.0,45410.0,45410.0,45620.0,45446.68211148245,45410.0,3.0,20160.0,20160.0,20143.72793495304,0.0,3150.0,0.0,1397520000.0
2014-03-24,45310.0,45520.0,45346.60133167294,1395619200.0,1395619200.0,45310.0,45310.0,45520.0,45346.60133167294,45310.0,3.0,21734.0,21734.0,21716.457487017324,0.0,3110.0,0.0,1397520000.0
2014-03-25,45820.0,46030.0,45857.01330870132,1395705600.0,1395705600.0,45820.0,45820.0,46030.0,45857.01330870132,45820.0,3.0,20882.0,20882.0,20865.145175480633,0.0,3110.0,0.0,1397520000.0
2014-03-26,46270.0,46480.0,46307.37681784392,1395792000.0,1395792000.0,46270.0,46270.0,46480.0,46307.37681784392,46270.0,3.0,18000.0,18000.0,17985.471370493808,0.0,3110.0,0.0,1397520000.0
2014-03-27,46190.0,46400.0,46227.31219399636,1395878400.0,1395878400.0,46190.0,46190.0,46400.0,46227.31219399636,46190.0,3.0,16724.0,16724.0,16710.501288896576,0.0,3110.0,0.0,1397520000.0
2014-03-28,46430.0,46640.0,46467.50606553906,1395964800.0,1395964800.0,46430.0,46430.0,46640.0,46467.50606553906,46430.0,3.0,17384.0,17384.0,17369.96857248134,0.0,3110.0,0.0,1397520000.0
2014-03-31,46900.0,47110.0,46937.885730643626,1396224000.0,1396224000.0,46900.0,46900.0,47110.0,46937.885730643626,46900.0,3.0,12604.0,12604.0,12593.826730761326,0.0,3110.0,0.0,1397520000.0
2014-04-01,46900.0,47110.0,46937.885730643626,1396310400.0,1396310400.0,46900.0,46900.0,47110.0,46937.885730643626,46900.0,3.0,11094.0,11094.0,11085.045521347676,0.0,3110.0,0.0,1397520000.0
2014-04-02,47010.0,47220.0,47047.974588434045,1396396800.0,1396396800.0,47010.0,47010.0,47220.0,47047.974588434045,47010.0,3.0,13100.0,13100.0,13089.426386303814,0.0,3110.0,0.0,1397520000.0
2014-04-03,46730.0,46940.0,46767.748404967504,1396483200.0,1396483200.0,46730.0,46730.0,46940.0,46767.748404967504,46730.0,3.0,14990.0,14990.0,14977.900880205663,0.0,3110.0,0.0,1397520000.0
